-7.5625,-0.0506397
-7.53125,-0.0508518
-7.5,-0.0510654
-7.46875,-0.0512804
-7.4375,-0.051497
-7.40625,-0.0517151
-7.375,-0.0519348
-7.34375,-0.0521562
-7.3125,-0.0523792
-7.28125,-0.052604
-7.25,-0.0528306
-7.21875,-0.053059
-7.1875,-0.0532893
-7.15625,-0.0535214
-7.125,-0.0537556
-7.09375,-0.0539918
-7.0625,-0.0542301
-7.03125,-0.0544705
-7,-0.0547131
-6.96875,-0.054958
-6.9375,-0.0552052
-6.90625,-0.0554547
-6.875,-0.0557067
-6.84375,-0.0559612
-6.8125,-0.0562182
-6.78125,-0.0564779
-6.75,-0.0567403
-6.71875,-0.0570055
-6.6875,-0.0572735
-6.65625,-0.0575445
-6.625,-0.0578185
-6.59375,-0.0580955
-6.5625,-0.0583758
-6.53125,-0.0586593
-6.5,-0.0589461
-6.46875,-0.0592365
-6.4375,-0.0595303
-6.40625,-0.0598278
-6.375,-0.060129
-6.34375,-0.0604341
-6.3125,-0.0607432
-6.28125,-0.0610563
-6.25,-0.0613736
-6.21875,-0.0616952
-6.1875,-0.0620212
-6.15625,-0.0623518
-6.125,-0.0626871
-6.09375,-0.0630273
-6.0625,-0.0633724
-6.03125,-0.0637226
-6,-0.0640781
-5.96875,-0.0644391
-5.9375,-0.0648056
-5.90625,-0.0651779
-5.875,-0.0655562
-5.84375,-0.0659407
-5.8125,-0.0663314
-5.78125,-0.0667288
-5.75,-0.0671328
-5.71875,-0.0675438
-5.6875,-0.067962
-5.65625,-0.0683877
-5.625,-0.068821
-5.59375,-0.0692622
-5.5625,-0.0697117
-5.53125,-0.0701696
-5.5,-0.0706363
-5.46875,-0.071112
-5.4375,-0.0715972
-5.40625,-0.0720921
-5.375,-0.072597
-5.34375,-0.0731124
-5.3125,-0.0736386
-5.28125,-0.074176
-5.25,-0.0747251
-5.21875,-0.0752862
-5.1875,-0.0758599
-5.15625,-0.0764466
-5.125,-0.0770469
-5.09375,-0.0776612
-5.0625,-0.0782901
-5.03125,-0.0789343
-5,-0.0795943
-4.96875,-0.0802709
-4.9375,-0.0809646
-4.90625,-0.0816763
-4.875,-0.0824068
-4.84375,-0.0831567
-4.8125,-0.0839271
-4.78125,-0.0847189
-4.75,-0.085533
-4.71875,-0.0863704
-4.6875,-0.0872323
-4.65625,-0.0881198
-4.625,-0.0890343
-4.59375,-0.0899769
-4.5625,-0.0909492
-4.53125,-0.0919526
-4.5,-0.0929888
-4.46875,-0.0940595
-4.4375,-0.0951665
-4.40625,-0.0963119
-4.375,-0.0974978
-4.34375,-0.0987265
-4.3125,-0.1
-4.28125,-0.101322
-4.25,-0.102695
-4.21875,-0.104121
-4.1875,-0.105605
-4.15625,-0.10715
-4.125,-0.10876
-4.09375,-0.110439
-4.0625,-0.112192
-4.03125,-0.114024
-4,-0.115941
-3.96875,-0.117949
-3.9375,-0.120055
-3.90625,-0.122266
-3.875,-0.12459
-3.84375,-0.127038
-3.8125,-0.129619
-3.78125,-0.132344
-3.75,-0.135226
-3.71875,-0.138279
-3.6875,-0.14152
-3.65625,-0.144967
-3.625,-0.14864
-3.59375,-0.152562
-3.5625,-0.15676
-3.53125,-0.161264
-3.5,-0.16611
-3.46875,-0.171339
-3.4375,-0.176998
-3.40625,-0.183143
-3.375,-0.18984
-3.34375,-0.197167
-3.3125,-0.205219
-3.28125,-0.21411
-3.25,-0.223978
-3.21875,-0.234994
-3.1875,-0.247373
-3.15625,-0.261384
-3.125,-0.277376
-3.09375,-0.295801
-3.0625,-0.317262
-3.03125,-0.342578
-3,-0.372895
-2.96875,-0.409856
-2.9375,-0.455922
-2.90625,-0.514931
-2.875,-0.593237
-2.84375,-0.702165
-2.8125,-0.864058
-2.78125,-1.12997
-2.75,-1.64769
-2.71875,-3.0966
-2.6875,-30.4528
-2.65625,3.79364
-2.625,1.76489
-2.59375,1.141
-2.5625,0.838006
-2.53125,0.658969
-2.5,0.540733
-2.46875,0.456816
-2.4375,0.394167
-2.40625,0.345607
-2.375,0.306862
-2.34375,0.275228
-2.3125,0.248909
-2.28125,0.226669
-2.25,0.207627
-2.21875,0.191139
-2.1875,0.176721
-2.15625,0.164007
-2.125,0.152711
-2.09375,0.142607
-2.0625,0.133516
-2.03125,0.125292
-2,0.117817
-1.96875,0.110992
-1.9375,0.104735
-1.90625,0.0989788
-1.875,0.0936646
-1.84375,0.0887433
-1.8125,0.0841726
-1.78125,0.0799161
-1.75,0.0759423
-1.71875,0.0722238
-1.6875,0.0687364
-1.65625,0.0654592
-1.625,0.0623736
-1.59375,0.059463
-1.5625,0.056713
-1.53125,0.0541103
-1.5,0.0516434
-1.46875,0.0493018
-1.4375,0.047076
-1.40625,0.0449576
-1.375,0.042939
-1.34375,0.041013
-1.3125,0.0391735
-1.28125,0.0374146
-1.25,0.035731
-1.21875,0.034118
-1.1875,0.0325711
-1.15625,0.0310863
-1.125,0.0296599
-1.09375,0.0282883
-1.0625,0.0269685
-1.03125,0.0256976
-1,0.0244727
-0.96875,0.0232914
-0.9375,0.0221514
-0.90625,0.0210505
-0.875,0.0199866
-0.84375,0.0189579
-0.8125,0.0179626
-0.78125,0.0169991
-0.75,0.0160658
-0.71875,0.0151613
-0.6875,0.0142843
-0.65625,0.0134335
-0.625,0.0126077
-0.59375,0.0118057
-0.5625,0.0110266
-0.53125,0.0102693
-0.5,0.00953292
-0.46875,0.00881656
-0.4375,0.00811939
-0.40625,0.00744062
-0.375,0.00677951
-0.34375,0.00613536
-0.3125,0.00550749
-0.28125,0.00489528
-0.25,0.00429812
-0.21875,0.00371545
-0.1875,0.00314671
-0.15625,0.00259141
-0.125,0.00204905
-0.09375,0.00151916
-0.0625,0.0010013
-0.03125,0.000495048
0,3.98933e-12
0.03125,-0.000484229
0.0625,-0.000958005
0.09375,-0.00142168
0.125,-0.00187558
0.15625,-0.00232004
0.1875,-0.00275536
0.21875,-0.00318183
0.25,-0.00359974
0.28125,-0.00400935
0.3125,-0.00441091
0.34375,-0.00480468
0.375,-0.0051909
0.40625,-0.00556978
0.4375,-0.00594156
0.46875,-0.00630643
0.5,-0.00666461
0.53125,-0.00701627
0.5625,-0.00736162
0.59375,-0.00770082
0.625,-0.00803406
0.65625,-0.00836149
0.6875,-0.00868328
0.71875,-0.00899958
0.75,-0.00931054
0.78125,-0.0096163
0.8125,-0.009917
0.84375,-0.0102128
0.875,-0.0105037
0.90625,-0.01079
0.9375,-0.0110718
0.96875,-0.0113491
1,-0.011622
1.03125,-0.0118908
1.0625,-0.0121554
1.09375,-0.012416
1.125,-0.0126727
1.15625,-0.0129256
1.1875,-0.0131748
1.21875,-0.0134203
1.25,-0.0136622
1.28125,-0.0139007
1.3125,-0.0141357
1.34375,-0.0143675
1.375,-0.014596
1.40625,-0.0148213
1.4375,-0.0150435
1.46875,-0.0152628
1.5,-0.015479
1.53125,-0.0156923
1.5625,-0.0159029
1.59375,-0.0161106
1.625,-0.0163156
1.65625,-0.016518
1.6875,-0.0167177
1.71875,-0.016915
1.75,-0.0171097
1.78125,-0.017302
1.8125,-0.0174919
1.84375,-0.0176794
1.875,-0.0178646
1.90625,-0.0180476
1.9375,-0.0182284
1.96875,-0.018407
2,-0.0185836
2.03125,-0.018758
2.0625,-0.0189304
2.09375,-0.0191007
2.125,-0.0192692
2.15625,-0.0194357
2.1875,-0.0196003
2.21875,-0.019763
2.25,-0.019924
2.28125,-0.0200831
2.3125,-0.0202405
2.34375,-0.0203962
2.375,-0.0205502
2.40625,-0.0207025
2.4375,-0.0208532
2.46875,-0.0210023
2.5,-0.0211498
2.53125,-0.0212958
2.5625,-0.0214403
2.59375,-0.0215832
2.625,-0.0217248
2.65625,-0.0218648
2.6875,-0.0220035
2.71875,-0.0221407
2.75,-0.0222766
2.78125,-0.0224111
2.8125,-0.0225443
2.84375,-0.0226762
2.875,-0.0228069
2.90625,-0.0229362
2.9375,-0.0230643
2.96875,-0.0231912
3,-0.0233169
3.03125,-0.0234415
3.0625,-0.0235648
3.09375,-0.023687
3.125,-0.0238081
3.15625,-0.0239281
3.1875,-0.024047
3.21875,-0.0241648
3.25,-0.0242815
3.28125,-0.0243972
3.3125,-0.0245119
3.34375,-0.0246256
3.375,-0.0247382
3.40625,-0.0248499
3.4375,-0.0249606
3.46875,-0.0250704
3.5,-0.0251792
3.53125,-0.0252871
3.5625,-0.0253941
3.59375,-0.0255002
3.625,-0.0256054
3.65625,-0.0257097
3.6875,-0.0258131
3.71875,-0.0259158
3.75,-0.0260175
3.78125,-0.0261185
3.8125,-0.0262186
3.84375,-0.0263179
3.875,-0.0264165
3.90625,-0.0265142
3.9375,-0.0266112
3.96875,-0.0267074
4,-0.0268029
4.03125,-0.0268977
4.0625,-0.0269917
4.09375,-0.0270849
4.125,-0.0271775
4.15625,-0.0272694
4.1875,-0.0273605
4.21875,-0.027451
4.25,-0.0275409
4.28125,-0.02763
4.3125,-0.0277185
4.34375,-0.0278063
4.375,-0.0278935
4.40625,-0.0279801
4.4375,-0.028066
4.46875,-0.0281514
4.5,-0.0282361
4.53125,-0.0283202
4.5625,-0.0284037
4.59375,-0.0284866
4.625,-0.028569
4.65625,-0.0286508
4.6875,-0.028732
4.71875,-0.0288126
4.75,-0.0288927
4.78125,-0.0289723
4.8125,-0.0290513
4.84375,-0.0291297
4.875,-0.0292077
4.90625,-0.0292851
4.9375,-0.029362
4.96875,-0.0294384
5,-0.0295143
5.03125,-0.0295897
5.0625,-0.0296646
5.09375,-0.0297391
5.125,-0.029813
5.15625,-0.0298865
5.1875,-0.0299595
5.21875,-0.030032
5.25,-0.0301041
5.28125,-0.0301757
5.3125,-0.0302469
5.34375,-0.0303176
5.375,-0.0303879
5.40625,-0.0304577
5.4375,-0.0305272
5.46875,-0.0305961
5.5,-0.0306647
5.53125,-0.0307329
5.5625,-0.0308006
5.59375,-0.030868
5.625,-0.0309349
5.65625,-0.0310014
5.6875,-0.0310676
5.71875,-0.0311333
5.75,-0.0311987
5.78125,-0.0312637
5.8125,-0.0313283
5.84375,-0.0313925
5.875,-0.0314564
5.90625,-0.0315198
5.9375,-0.031583
5.96875,-0.0316457
6,-0.0317082
6.03125,-0.0317702
6.0625,-0.0318319
6.09375,-0.0318933
6.125,-0.0319543
6.15625,-0.032015
6.1875,-0.0320753
6.21875,-0.0321353
6.25,-0.032195
6.28125,-0.0322544
6.3125,-0.0323134
6.34375,-0.0323722
6.375,-0.0324306
6.40625,-0.0324886
6.4375,-0.0325464
6.46875,-0.0326039
6.5,-0.0326611
6.53125,-0.0327179
6.5625,-0.0327745
6.59375,-0.0328308
6.625,-0.0328867
6.65625,-0.0329424
6.6875,-0.0329978
6.71875,-0.0330529
6.75,-0.0331078
6.78125,-0.0331623
6.8125,-0.0332166
6.84375,-0.0332706
6.875,-0.0333243
6.90625,-0.0333778
6.9375,-0.033431
6.96875,-0.0334839
7,-0.0335366
7.03125,-0.033589
7.0625,-0.0336411
7.09375,-0.033693
7.125,-0.0337446
7.15625,-0.033796
7.1875,-0.0338471
7.21875,-0.033898
7.25,-0.0339487
7.28125,-0.0339991
7.3125,-0.0340492
7.34375,-0.0340992
7.375,-0.0341488
7.40625,-0.0341983
7.4375,-0.0342475
7.46875,-0.0342965
7.5,-0.0343452
7.53125,-0.0343938
7.5625,-0.0344421
7.59375,-0.0344902
7.625,-0.034538
7.65625,-0.0345857
7.6875,-0.0346331
7.71875,-0.0346803
7.75,-0.0347273
7.78125,-0.0347741
7.8125,-0.0348207
7.84375,-0.034867
7.875,-0.0349132
7.90625,-0.0349591
7.9375,-0.0350049
7.96875,-0.0350504
8,-0.0350958
8.03125,-0.0351409
8.0625,-0.0351859
8.09375,-0.0352306
8.125,-0.0352752
8.15625,-0.0353196
8.1875,-0.0353637
8.21875,-0.0354077
8.25,-0.0354515
8.28125,-0.0354952
8.3125,-0.0355386
8.34375,-0.0355818
8.375,-0.0356249
8.40625,-0.0356678
8.4375,-0.0357105
8.46875,-0.035753
8.5,-0.0357953
8.53125,-0.0358375
8.5625,-0.0358795
8.59375,-0.0359213
8.625,-0.035963
8.65625,-0.0360045
8.6875,-0.0360458
8.71875,-0.0360869
8.75,-0.0361279
8.78125,-0.0361687
8.8125,-0.0362094
8.84375,-0.0362498
8.875,-0.0362902
8.90625,-0.0363303
8.9375,-0.0363703
8.96875,-0.0364102
9,-0.0364499
9.03125,-0.0364894
9.0625,-0.0365288
9.09375,-0.036568
9.125,-0.0366071
9.15625,-0.036646
9.1875,-0.0366848
9.21875,-0.0367234
9.25,-0.0367619
9.28125,-0.0368002
9.3125,-0.0368384
9.34375,-0.0368764
9.375,-0.0369143
9.40625,-0.036952
9.4375,-0.0369896
9.46875,-0.0370271
9.5,-0.0370644
9.53125,-0.0371016
9.5625,-0.0371387
9.59375,-0.0371756
9.625,-0.0372123
9.65625,-0.037249
9.6875,-0.0372855
9.71875,-0.0373218
9.75,-0.0373581
9.78125,-0.0373942
9.8125,-0.0374301
9.84375,-0.037466
9.875,-0.0375017
9.90625,-0.0375373
9.9375,-0.0375727
9.96875,-0.0376081
10,-0.0376433
10.0313,-0.0376783
10.0625,-0.0377133
10.0938,-0.0377481
10.125,-0.0377828
10.1563,-0.0378174
10.1875,-0.0378519
10.2188,-0.0378862
10.25,-0.0379204
10.2813,-0.0379545
10.3125,-0.0379885
10.3438,-0.0380224
10.375,-0.0380562
10.4063,-0.0380898
10.4375,-0.0381233
10.4688,-0.0381567
10.5,-0.03819
10.5313,-0.0382232
10.5625,-0.0382563
10.5938,-0.0382892
10.625,-0.0383221
10.6563,-0.0383548
10.6875,-0.0383874
10.7188,-0.03842
10.75,-0.0384524
10.7813,-0.0384847
10.8125,-0.0385169
10.8438,-0.038549
10.875,-0.0385809
10.9063,-0.0386128
10.9375,-0.0386446
10.9688,-0.0386763
11,-0.0387078
11.0313,-0.0387393
11.0625,-0.0387707
11.0938,-0.0388019
11.125,-0.0388331
11.1563,-0.0388642
11.1875,-0.0388951
11.2188,-0.038926
11.25,-0.0389568
11.2813,-0.0389874
11.3125,-0.039018
11.3438,-0.0390485
11.375,-0.0390789
11.4063,-0.0391091
11.4375,-0.0391393
11.4688,-0.0391694
11.5,-0.0391994
11.5313,-0.0392293
11.5625,-0.0392592
11.5938,-0.0392889
11.625,-0.0393185
11.6563,-0.0393481
11.6875,-0.0393775
11.7188,-0.0394069
11.75,-0.0394361
